Diagnosed Diabetes; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2017
Data downloaded on 12-October-2020
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Clark County,Washington,53011,35880,31874,40021
Columbia County,Washington,53013,392,301,495
Cowlitz County,Washington,53015,10571,9032,12313
Douglas County,Washington,53017,2526,1770,3419
Ferry County,Washington,53019,791,502,1149
Franklin County,Washington,53021,5997,4570,7875
Garfield County,Washington,53023,234,175,299
Grant County,Washington,53025,5983,4764,7524
Grays Harbor County,Washington,53027,7290,5853,8902
Island County,Washington,53029,5723,4420,7137
Jefferson County,Washington,53031,2140,1603,2746
King County,Washington,53033,131636,122720,140097
Kitsap County,Washington,53035,18379,15273,21661
Kittitas County,Washington,53037,2305,1661,3104
Klickitat County,Washington,53039,1974,1561,2461
Lewis County,Washington,53041,7015,5665,8418
Lincoln County,Washington,53043,916,705,1162
Mason County,Washington,53045,5695,4452,7252
Okanogan County,Washington,53047,3111,2382,3974
Pacific County,Washington,53049,2486,1899,3153
Pend Oreille County,Washington,53051,1309,940,1709
Pierce County,Washington,53053,67779,61991,74037
San Juan County,Washington,53055,874,609,1203
Skagit County,Washington,53057,9347,7608,11358
Skamania County,Washington,53059,1107,834,1422
Snohomish County,Washington,53061,53944,48538,59592
Spokane County,Washington,53063,37066,33244,41090
Stevens County,Washington,53065,3554,2899,4247
Thurston County,Washington,53067,21705,18577,24781
Wahkiakum County,Washington,53069,508,402,622
Walla Walla County,Washington,53071,5472,4304,6785
Whatcom County,Washington,53073,13477,11246,16258
Whitman County,Washington,53075,2761,2155,3560
Yakima County,Washington,53077,19476,16510,22868
Barbour County,West Virginia,54001,1893,1339,2514
Berkeley County,West Virginia,54003,10732,9092,12550
Boone County,West Virginia,54005,3567,2793,4424
Braxton County,West Virginia,54007,1341,940,1816
Brooke County,West Virginia,54009,3209,2399,4100
Cabell County,West Virginia,54011,10014,8502,11657
Calhoun County,West Virginia,54013,853,540,1272
Clay County,West Virginia,54015,971,659,1391
Doddridge County,West Virginia,54017,594,336,983
Fayette County,West Virginia,54019,6407,5411,7528
Gilmer County,West Virginia,54021,1301,751,2010
Grant County,West Virginia,54023,1587,1145,2112
Greenbrier County,West Virginia,54025,4286,3520,5140
Hampshire County,West Virginia,54027,2429,1776,3238
Hancock County,West Virginia,54029,3115,2249,4090
Hardy County,West Virginia,54031,1780,1266,2437
Harrison County,West Virginia,54033,8696,7331,10048
Jackson County,West Virginia,54035,3470,2722,4435
Jefferson County,West Virginia,54037,4821,3701,6169
Kanawha County,West Virginia,54039,22482,20550,24498
Lewis County,West Virginia,54041,1562,1135,2037
Lincoln County,West Virginia,54043,2544,1892,3253
Logan County,West Virginia,54045,5357,4177,6650
Marion County,West Virginia,54049,6440,5330,7729
Marshall County,West Virginia,54051,3764,2959,4744
Mason County,West Virginia,54053,3617,2799,4621
Mcdowell County,West Virginia,54047,2445,1760,3244
Mercer County,West Virginia,54055,7331,6170,8574
Mineral County,West Virginia,54057,2974,2284,3877
Mingo County,West Virginia,54059,4047,3216,4929
Monongalia County,West Virginia,54061,7714,6450,9196
Monroe County,West Virginia,54063,1677,1142,2267
Morgan County,West Virginia,54065,2168,1517,2883
Nicholas County,West Virginia,54067,2624,1998,3324
Ohio County,West Virginia,54069,4251,3368,5222
Pendleton County,West Virginia,54071,908,631,1235
Pleasants County,West Virginia,54073,883,546,1311
Pocahontas County,West Virginia,54075,1016,646,1444
Preston County,West Virginia,54077,4458,3444,5540
Putnam County,West Virginia,54079,5377,4393,6428
Raleigh County,West Virginia,54081,9949,8704,11335
Randolph County,West Virginia,54083,2666,2029,3436
Ritchie County,West Virginia,54085,1100,682,1680
Roane County,West Virginia,54087,1563,1115,2062
Summers County,West Virginia,54089,1702,1211,2374
Taylor County,West Virginia,54091,1750,1261,2346
Tucker County,West Virginia,54093,1103,743,1589
Tyler County,West Virginia,54095,939,616,1368
Upshur County,West Virginia,54097,2935,2227,3697
Wayne County,West Virginia,54099,5763,4852,6747
Webster County,West Virginia,54101,1035,703,1486
Wetzel County,West Virginia,54103,2332,1777,3023
Wirt County,West Virginia,54105,647,409,964
Wood County,West Virginia,54107,11785,10237,13370
Wyoming County,West Virginia,54109,2626,1935,3341
Adams County,Wisconsin,55001,3045,1931,4419
Ashland County,Wisconsin,55003,1128,786,1513
Barron County,Wisconsin,55005,3884,2714,5353
Bayfield County,Wisconsin,55007,894,617,1229
Brown County,Wisconsin,55009,19969,15780,24763
Buffalo County,Wisconsin,55011,1319,749,2271
Burnett County,Wisconsin,55013,1508,823,2436
Calumet County,Wisconsin,55015,3140,1783,5004
Chippewa County,Wisconsin,55017,4569,3095,6354
Clark County,Wisconsin,55019,2574,1743,3696
Columbia County,Wisconsin,55021,4205,2578,6172
Crawford County,Wisconsin,55023,1556,923,2430
Dane County,Wisconsin,55025,23664,18072,29107
Dodge County,Wisconsin,55027,7865,5881,10015
Door County,Wisconsin,55029,3208,2073,4685
Douglas County,Wisconsin,55031,2905,1844,4268
Dunn County,Wisconsin,55033,2825,1673,4363
Eau Claire County,Wisconsin,55035,7920,5920,10319
Florence County,Wisconsin,55037,456,280,719
Fond Du Lac County,Wisconsin,55039,6786,4799,9098
Forest County,Wisconsin,55041,771,467,1165
Grant County,Wisconsin,55043,3766,2272,5780
Green County,Wisconsin,55045,2388,1468,3663
Green Lake County,Wisconsin,55047,1195,709,1854
Iowa County,Wisconsin,55049,2414,1480,3677
Iron County,Wisconsin,55051,488,282,774
Jackson County,Wisconsin,55053,2002,956,3733
Jefferson County,Wisconsin,55055,4792,3186,6693
Juneau County,Wisconsin,55057,1846,1149,2672
Kenosha County,Wisconsin,55059,10215,7297,13728
Kewaunee County,Wisconsin,55061,1417,770,2401
La Crosse County,Wisconsin,55063,6041,4300,8034
Lafayette County,Wisconsin,55065,1271,665,2079
Langlade County,Wisconsin,55067,1908,1298,2699
Lincoln County,Wisconsin,55069,1910,1326,2636
Manitowoc County,Wisconsin,55071,6104,4119,8491
Marathon County,Wisconsin,55073,9377,7082,12102
Marinette County,Wisconsin,55075,2809,1773,4171
Marquette County,Wisconsin,55077,1623,947,2576
Menominee County,Wisconsin,55078,442,312,603
Milwaukee County,Wisconsin,55079,70334,62224,78747
Monroe County,Wisconsin,55081,4063,2615,5784
Oconto County,Wisconsin,55083,4927,2967,7612
Oneida County,Wisconsin,55085,2683,2097,3297
Outagamie County,Wisconsin,55087,16234,12582,20639
Ozaukee County,Wisconsin,55089,5069,3235,7415
Pepin County,Wisconsin,55091,444,195,879
Pierce County,Wisconsin,55093,2326,1340,3637
Polk County,Wisconsin,55095,4378,2945,6418
Portage County,Wisconsin,55097,4137,2751,5925
Price County,Wisconsin,55099,982,657,1338
Racine County,Wisconsin,55101,15191,11624,19453
Richland County,Wisconsin,55103,1120,646,1787
Rock County,Wisconsin,55105,14441,11002,17930
Rusk County,Wisconsin,55107,1020,526,1605
Sauk County,Wisconsin,55111,5184,3565,6953
Sawyer County,Wisconsin,55113,1642,1216,2138
Shawano County,Wisconsin,55115,4206,2878,5597
Sheboygan County,Wisconsin,55117,6213,4494,8314
St. Croix County,Wisconsin,55109,5130,3374,7430
Taylor County,Wisconsin,55119,1557,1036,2184
Trempealeau County,Wisconsin,55121,2200,1407,3303
Vernon County,Wisconsin,55123,2895,1894,4212
Vilas County,Wisconsin,55125,2056,1536,2614
Walworth County,Wisconsin,55127,6997,4802,9778
Washburn County,Wisconsin,55129,1527,934,2396
Washington County,Wisconsin,55131,8249,5904,11324
Waukesha County,Wisconsin,55133,29188,23628,35305
Waupaca County,Wisconsin,55135,3429,2202,5059
Waushara County,Wisconsin,55137,2334,1420,3657
Winnebago County,Wisconsin,55139,11700,8667,15117
Wood County,Wisconsin,55141,4657,3203,6336
Albany County,Wyoming,56001,1950,1534,2498
Big Horn County,Wyoming,56003,1240,961,1555
Campbell County,Wyoming,56005,2565,2045,3191
Carbon County,Wyoming,56007,1007,770,1277
Converse County,Wyoming,56009,1038,733,1391
Crook County,Wyoming,56011,494,363,658
Fremont County,Wyoming,56013,2953,2434,3498
Goshen County,Wyoming,56015,1018,778,1324
Hot Springs County,Wyoming,56017,437,294,612
Johnson County,Wyoming,56019,424,285,590
Laramie County,Wyoming,56021,7209,6378,8046
Lincoln County,Wyoming,56023,1254,958,1605
Natrona County,Wyoming,56025,5304,4633,6060
Niobrara County,Wyoming,56027,159,96,253
Park County,Wyoming,56029,1990,1587,2445
Platte County,Wyoming,56031,1003,763,1274
Sheridan County,Wyoming,56033,1985,1605,2387
Sublette County,Wyoming,56035,765,519,1082
Sweetwater County,Wyoming,56037,2560,2088,3123
Teton County,Wyoming,56039,439,266,644
Uinta County,Wyoming,56041,1440,1091,1836
Washakie County,Wyoming,56043,637,453,872
Weston County,Wyoming,56045,601,410,821
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.
