Physical Inactivity; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2017
Data downloaded on 5-October-2020
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Lunenburg County,Virginia,51111,2766,1967,3572
Lynchburg City,Virginia,51680,14401,11505,17601
Madison County,Virginia,51113,2919,2025,3963
Manassas City,Virginia,51683,7938,5603,10600
Manassas Park City,Virginia,51685,2783,1609,4229
Martinsville City,Virginia,51690,2522,1653,3537
Mathews County,Virginia,51115,1719,1201,2306
Mecklenburg County,Virginia,51117,7533,6136,9037
Middlesex County,Virginia,51119,2103,1419,2891
Montgomery County,Virginia,51121,14404,11761,17075
Nelson County,Virginia,51125,3001,2065,4043
New Kent County,Virginia,51127,4300,2913,5846
Newport News City,Virginia,51700,32170,27412,37599
Norfolk City,Virginia,51710,42404,36973,48127
Northampton County,Virginia,51131,2393,1793,3102
Northumberland County,Virginia,51133,2232,1595,2935
Norton City,Virginia,51720,944,599,1348
Nottoway County,Virginia,51135,4148,3078,5252
Orange County,Virginia,51137,7244,5634,9251
Page County,Virginia,51139,6075,4515,7621
Patrick County,Virginia,51141,4535,3405,5783
Petersburg City,Virginia,51730,7870,6442,9444
Pittsylvania County,Virginia,51143,16001,13941,18059
Poquoson City,Virginia,51735,2353,1505,3325
Portsmouth City,Virginia,51740,20228,17362,23448
Powhatan County,Virginia,51145,6385,4628,8409
Prince Edward County,Virginia,51147,5565,4335,6911
Prince George County,Virginia,51149,8269,6551,10066
Prince William County,Virginia,51153,59799,53088,66718
Pulaski County,Virginia,51155,9226,7307,11506
Radford City,Virginia,51750,2596,1627,3684
Rappahannock County,Virginia,51157,1043,660,1547
Richmond City,Virginia,51760,41152,35651,46772
Richmond County,Virginia,51159,2140,1697,2652
Roanoke City,Virginia,51770,19981,17206,23193
Roanoke County,Virginia,51161,18859,16158,21619
Rockbridge County,Virginia,51163,5098,4062,6280
Rockingham County,Virginia,51165,15732,13095,18529
Russell County,Virginia,51167,8207,6479,9997
Salem City,Virginia,51775,5845,4095,7726
Scott County,Virginia,51169,6037,4845,7289
Shenandoah County,Virginia,51171,8381,6593,10216
Smyth County,Virginia,51173,8795,7063,10594
Southampton County,Virginia,51175,4743,3608,5946
Spotsylvania County,Virginia,51177,23461,19578,27661
Stafford County,Virginia,51179,17096,13730,20658
Staunton City,Virginia,51790,4674,2904,6887
Suffolk City,Virginia,51800,16595,13301,19785
Surry County,Virginia,51181,914,506,1399
Sussex County,Virginia,51183,2383,1747,3098
Tazewell County,Virginia,51185,12359,10329,14469
Virginia Beach City,Virginia,51810,67645,60132,75357
Warren County,Virginia,51187,9147,7113,11231
Washington County,Virginia,51191,12682,10373,15187
Waynesboro City,Virginia,51820,5362,3671,7180
Westmoreland County,Virginia,51193,3379,2482,4453
Williamsburg City,Virginia,51830,2347,1414,3477
Winchester City,Virginia,51840,4248,2922,5994
Wise County,Virginia,51195,10568,8682,12709
Wythe County,Virginia,51197,6871,5466,8386
York County,Virginia,51199,8934,6768,11378
Adams County,Washington,53001,2760,2221,3364
Asotin County,Washington,53003,3245,2720,3800
Benton County,Washington,53005,23118,20124,26575
Chelan County,Washington,53007,11384,9141,13573
Clallam County,Washington,53009,12534,10476,14750
Clark County,Washington,53011,55597,50043,61259
Columbia County,Washington,53013,715,582,862
Cowlitz County,Washington,53015,17417,15196,19662
Douglas County,Washington,53017,5556,4337,6930
Ferry County,Washington,53019,1121,804,1507
Franklin County,Washington,53021,9813,7664,12067
Garfield County,Washington,53023,476,393,564
Grant County,Washington,53025,14979,12893,17315
Grays Harbor County,Washington,53027,13843,11725,16191
Island County,Washington,53029,11054,9139,13022
Jefferson County,Washington,53031,3092,2458,3900
King County,Washington,53033,224412,212484,236921
Kitsap County,Washington,53035,35696,31319,40322
Kittitas County,Washington,53037,7479,6142,8853
Klickitat County,Washington,53039,3031,2479,3604
Lewis County,Washington,53041,14028,12246,15929
Lincoln County,Washington,53043,1891,1577,2220
Mason County,Washington,53045,11086,9134,13285
Okanogan County,Washington,53047,6863,5689,8265
Pacific County,Washington,53049,4592,3830,5408
Pend Oreille County,Washington,53051,2914,2328,3528
Pierce County,Washington,53053,119821,111627,128676
San Juan County,Washington,53055,2012,1571,2541
Skagit County,Washington,53057,15817,13376,18436
Skamania County,Washington,53059,1787,1429,2174
Snohomish County,Washington,53061,104283,96442,112328
Spokane County,Washington,53063,67442,62188,73196
Stevens County,Washington,53065,7750,6780,8789
Thurston County,Washington,53067,30852,26791,35142
Wahkiakum County,Washington,53069,766,632,917
Walla Walla County,Washington,53071,7069,5612,8620
Whatcom County,Washington,53073,21597,18501,24905
Whitman County,Washington,53075,6144,5113,7286
Yakima County,Washington,53077,35185,30728,39639
Barbour County,West Virginia,54001,3968,3242,4791
Berkeley County,West Virginia,54003,23283,20835,25851
Boone County,West Virginia,54005,5438,4510,6419
Braxton County,West Virginia,54007,3044,2378,3756
Brooke County,West Virginia,54009,5050,4073,5978
Cabell County,West Virginia,54011,20032,18010,22280
Calhoun County,West Virginia,54013,1412,997,1923
Clay County,West Virginia,54015,1905,1427,2409
Doddridge County,West Virginia,54017,1614,1112,2202
Fayette County,West Virginia,54019,10821,9596,12233
Gilmer County,West Virginia,54021,1381,919,1911
Grant County,West Virginia,54023,2996,2304,3666
Greenbrier County,West Virginia,54025,6641,5539,7823
Hampshire County,West Virginia,54027,4997,4076,6016
Hancock County,West Virginia,54029,5943,4790,7189
Hardy County,West Virginia,54031,2931,2271,3655
Harrison County,West Virginia,54033,13254,11460,15082
Jackson County,West Virginia,54035,5365,4362,6395
Jefferson County,West Virginia,54037,8979,7395,10638
Kanawha County,West Virginia,54039,37092,34623,39601
Lewis County,West Virginia,54041,4464,3613,5352
Lincoln County,West Virginia,54043,5783,4848,6752
Logan County,West Virginia,54045,9918,8505,11300
Marion County,West Virginia,54049,11865,10404,13500
Marshall County,West Virginia,54051,7027,5739,8354
Mason County,West Virginia,54053,6990,5773,8189
Mcdowell County,West Virginia,54047,5191,4227,6196
Mercer County,West Virginia,54055,14628,13010,16333
Mineral County,West Virginia,54057,5464,4442,6581
Mingo County,West Virginia,54059,8380,7368,9541
Monongalia County,West Virginia,54061,15838,13712,18113
Monroe County,West Virginia,54063,2881,2260,3509
Morgan County,West Virginia,54065,3704,2957,4605
Nicholas County,West Virginia,54067,6107,5182,7056
Ohio County,West Virginia,54069,7710,6518,9088
Pendleton County,West Virginia,54071,1685,1283,2100
Pleasants County,West Virginia,54073,1350,947,1823
Pocahontas County,West Virginia,54075,1417,984,1931
Preston County,West Virginia,54077,8142,6855,9496
Putnam County,West Virginia,54079,10012,8579,11466
Raleigh County,West Virginia,54081,17272,15689,18948
Randolph County,West Virginia,54083,6721,5564,8000
Ritchie County,West Virginia,54085,1980,1471,2542
Roane County,West Virginia,54087,2732,2126,3412
Summers County,West Virginia,54089,3990,3289,4730
Taylor County,West Virginia,54091,4158,3376,4951
Tucker County,West Virginia,54093,1177,804,1612
Tyler County,West Virginia,54095,1945,1408,2490
Upshur County,West Virginia,54097,4738,3775,5743
Wayne County,West Virginia,54099,10433,9135,11708
Webster County,West Virginia,54101,2203,1677,2679
Wetzel County,West Virginia,54103,3242,2537,4033
Wirt County,West Virginia,54105,1168,848,1563
Wood County,West Virginia,54107,19997,18021,22215
Wyoming County,West Virginia,54109,6652,5674,7640
Adams County,Wisconsin,55001,4314,2915,5733
Ashland County,Wisconsin,55003,2189,1631,2766
Barron County,Wisconsin,55005,6813,5116,8802
Bayfield County,Wisconsin,55007,2642,2081,3227
Brown County,Wisconsin,55009,36432,30949,42541
Buffalo County,Wisconsin,55011,1980,1233,2836
Burnett County,Wisconsin,55013,3491,2392,4580
Calumet County,Wisconsin,55015,5931,3788,8216
Chippewa County,Wisconsin,55017,9660,7429,12434
Clark County,Wisconsin,55019,5462,4013,6940
Columbia County,Wisconsin,55021,10941,8430,13665
Crawford County,Wisconsin,55023,2234,1420,3210
Dane County,Wisconsin,55025,56129,47720,64648
Dodge County,Wisconsin,55027,14129,10898,17573
Door County,Wisconsin,55029,4414,3124,5904
Douglas County,Wisconsin,55031,7116,4827,9979
Dunn County,Wisconsin,55033,6829,4937,9162
Eau Claire County,Wisconsin,55035,14549,11401,18135
Florence County,Wisconsin,55037,893,593,1203
Fond Du Lac County,Wisconsin,55039,17909,14557,21638
Forest County,Wisconsin,55041,1621,1169,2124
Grant County,Wisconsin,55043,7317,5209,9879
Green County,Wisconsin,55045,6743,4859,9025
Green Lake County,Wisconsin,55047,3782,2725,4938
Iowa County,Wisconsin,55049,3692,2370,5181
Iron County,Wisconsin,55051,973,668,1349
Jackson County,Wisconsin,55053,4175,2811,5744
Jefferson County,Wisconsin,55055,13451,10654,16825
Juneau County,Wisconsin,55057,4978,3603,6584
Kenosha County,Wisconsin,55059,26205,20988,31904
Kewaunee County,Wisconsin,55061,4735,3340,6370
La Crosse County,Wisconsin,55063,18529,15005,22388
Lafayette County,Wisconsin,55065,3364,2293,4671
Langlade County,Wisconsin,55067,3402,2539,4273
Lincoln County,Wisconsin,55069,4637,3667,5708
Manitowoc County,Wisconsin,55071,12353,9571,15754
Marathon County,Wisconsin,55073,22825,18856,26673
Marinette County,Wisconsin,55075,7214,5236,9510
Marquette County,Wisconsin,55077,2961,2024,4010
Menominee County,Wisconsin,55078,874,682,1084
Milwaukee County,Wisconsin,55079,159595,146784,171844
Monroe County,Wisconsin,55081,7546,5556,9802
Oconto County,Wisconsin,55083,6234,4264,8561
Oneida County,Wisconsin,55085,6104,5084,7255
Outagamie County,Wisconsin,55087,24852,20565,29956
Ozaukee County,Wisconsin,55089,9647,6620,13057
Pepin County,Wisconsin,55091,1506,978,2107
Pierce County,Wisconsin,55093,4326,2746,6199
Polk County,Wisconsin,55095,6990,5095,9273
Portage County,Wisconsin,55097,9848,7464,12330
Price County,Wisconsin,55099,2424,1838,3043
Racine County,Wisconsin,55101,32184,26620,38093
Richland County,Wisconsin,55103,2987,1891,4246
Rock County,Wisconsin,55105,26860,22217,31904
Rusk County,Wisconsin,55107,3685,2747,4694
Sauk County,Wisconsin,55111,8712,6222,11370
Sawyer County,Wisconsin,55113,3247,2704,3906
Shawano County,Wisconsin,55115,9406,7557,11478
Sheboygan County,Wisconsin,55117,18789,14927,22758
St. Croix County,Wisconsin,55109,12385,9258,15763
Taylor County,Wisconsin,55119,4303,3403,5258
Trempealeau County,Wisconsin,55121,4602,3206,6177
Vernon County,Wisconsin,55123,3851,2634,5223
Vilas County,Wisconsin,55125,3928,3185,4701
Walworth County,Wisconsin,55127,17857,13876,22023
Washburn County,Wisconsin,55129,3694,2717,4789
Washington County,Wisconsin,55131,18385,14223,22919
Waukesha County,Wisconsin,55133,50117,41973,58449
Waupaca County,Wisconsin,55135,9202,6955,11529
Waushara County,Wisconsin,55137,4559,3143,6359
Winnebago County,Wisconsin,55139,25842,20591,31340
Wood County,Wisconsin,55141,10780,8439,13481
Albany County,Wyoming,56001,4469,3721,5294
Big Horn County,Wyoming,56003,2338,1942,2760
Campbell County,Wyoming,56005,8088,7105,9111
Carbon County,Wyoming,56007,3348,2909,3833
Converse County,Wyoming,56009,2499,2015,2999
Crook County,Wyoming,56011,1431,1162,1702
Fremont County,Wyoming,56013,7262,6427,8111
Goshen County,Wyoming,56015,3357,2855,3871
Hot Springs County,Wyoming,56017,923,695,1163
Johnson County,Wyoming,56019,1474,1160,1806
Laramie County,Wyoming,56021,16451,15258,17779
Lincoln County,Wyoming,56023,2978,2475,3552
Natrona County,Wyoming,56025,13824,12660,14957
Niobrara County,Wyoming,56027,544,392,727
Park County,Wyoming,56029,5452,4770,6212
Platte County,Wyoming,56031,1492,1126,1838
Sheridan County,Wyoming,56033,5215,4544,5827
Sublette County,Wyoming,56035,1497,1130,1904
Sweetwater County,Wyoming,56037,7518,6632,8532
Teton County,Wyoming,56039,2005,1522,2558
Uinta County,Wyoming,56041,3519,2962,4137
Washakie County,Wyoming,56043,1708,1382,2035
Weston County,Wyoming,56045,1383,1111,1662
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.
